NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:kiln/gdn/conv,PushPop,12003,12003,3072,3072,5862767,1908.5,1888.0,1760,2240,76.6,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
:kiln/gdn/conv,PushPop,12003,12003,24,24,2660297,110845.7,110928.5,110048,111360,316.6,ucopy_bf16
:kiln/gdn/conv,PushPop,12003,12003,24,24,1190211,49592.1,49520.5,49312,50016,183.0,"void <unnamed>::kiln_conv1d_prefill_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int, int)"
:kiln/gdn/conv/layout,PushPop,12003,12003,24,24,2660297,110845.7,110928.5,110048,111360,316.6,ucopy_bf16
:kiln/gdn/conv/prefill_update,PushPop,12003,12003,24,24,1190211,49592.1,49520.5,49312,50016,183.0,"void <unnamed>::kiln_conv1d_prefill_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int, int)"
:kiln/gdn/conv/update,PushPop,12003,12003,3072,3072,5862767,1908.5,1888.0,1760,2240,76.6,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,12384,37474440,3026.0,3584.0,1504,73728,5017.3,bmul_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,9288,14172715,1525.9,1440.0,1312,30912,1484.5,affine_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,6192,10378633,1676.1,1344.0,1312,59360,3853.8,cast_bf16_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,6192,10060573,1624.8,1536.0,1440,31200,1831.9,urecip_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,3096,9137506,2951.4,2624.0,2592,44384,3642.1,fast_sum_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,3096,5575180,1800.8,1568.0,1536,31104,2569.6,uexp_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,3096,5463441,1764.7,1536.0,1504,31008,2561.3,uneg_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,3096,5399911,1744.2,1504.0,1504,30784,2540.8,usqr_f32
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,3096,5085132,1642.5,1440.0,1408,25952,2125.0,cast_f32_bf16
:kiln/gdn/gated_norm,PushPop,12003,12003,3096,3096,4543788,1467.6,1472.0,1440,1600,15.7,usqrt_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,9288,13923533,1499.1,1408.0,1344,3840,173.7,badd_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,9288,12864940,1385.1,1376.0,1312,1568,38.5,uneg_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,6192,9526875,1538.6,1584.0,1344,1888,157.8,bmaximum_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,6192,9423773,1521.9,1504.0,1440,1728,52.2,uexp_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,6192,8881400,1434.3,1440.0,1344,1824,63.2,cast_bf16_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,5238858,1692.1,1664.0,1568,3776,181.0,bmul_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4676042,1510.3,1504.0,1472,1600,16.3,urecip_bf16
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4609361,1488.8,1472.0,1472,2016,45.2,uexp_bf16
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4565992,1474.8,1472.0,1440,1664,20.6,ulog_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4490418,1450.4,1440.0,1408,2272,66.6,uneg_bf16
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4470734,1444.0,1440.0,1408,1536,16.4,affine_bf16
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4231980,1366.9,1376.0,1344,1568,18.8,affine_f32
:kiln/gdn/gates,PushPop,12003,12003,3096,3096,4129967,1334.0,1344.0,1280,1504,18.3,cast_f32_bf16
:kiln/gdn/head_expand,PushPop,12003,12003,3096,6192,25384798,4099.6,3648.0,3488,65632,5403.9,ucopy_f32
:kiln/gdn/in_proj,PushPop,12003,12003,3072,3072,225614340,73442.2,73409.0,72768,74464,241.4,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
:kiln/gdn/in_proj,PushPop,12003,12003,3072,3072,119996253,39061.3,39008.0,38304,40320,290.4,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
:kiln/gdn/in_proj,PushPop,12003,12003,3072,6144,20332922,3309.4,3376.0,2912,3840,315.2,void cutlass::Kernel2<cutlass_80_wmma_tensorop_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params)
:kiln/gdn/in_proj,PushPop,12003,12003,3072,6144,12299424,2001.9,1968.5,1728,2432,242.4,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/gdn/in_proj,PushPop,12003,12003,24,24,4968368,207015.3,206992.5,205793,208001,577.7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
:kiln/gdn/in_proj,PushPop,12003,12003,24,24,2625320,109388.3,109344.5,108768,110400,410.7,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn
:kiln/gdn/in_proj,PushPop,12003,12003,24,48,300257,6255.4,6400.0,5248,7392,923.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
:kiln/gdn/in_proj,PushPop,12003,12003,24,48,93409,1946.0,1920.0,1696,2304,217.5,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/gdn/out_proj,PushPop,12003,12003,3072,3072,142646606,46434.4,46432.0,45760,47104,194.7,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/gdn/out_proj,PushPop,12003,12003,24,24,2108969,87873.7,87888.5,87297,88352,243.5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
:kiln/gdn/qk_norm,PushPop,12003,12003,3096,6192,26453667,4272.2,3840.0,3520,70016,5753.9,bdiv_f32
:kiln/gdn/qk_norm,PushPop,12003,12003,3096,6192,18345335,2962.7,2656.0,2592,44448,3640.1,fast_sum_f32
:kiln/gdn/qk_norm,PushPop,12003,12003,3096,9288,14252011,1534.5,1440.0,1344,30848,1487.6,affine_f32
:kiln/gdn/qk_norm,PushPop,12003,12003,3096,6192,10632197,1717.1,1504.0,1440,31296,2565.1,usqr_f32
:kiln/gdn/qk_norm,PushPop,12003,12003,3096,6192,9889119,1597.1,1440.0,1344,26080,2078.0,cast_f32_bf16
:kiln/gdn/qk_norm,PushPop,12003,12003,3096,6192,8948280,1445.1,1440.0,1376,1984,55.0,usqrt_f32
:kiln/gdn/qkv_split,PushPop,12003,12003,24,72,3680233,51114.3,40064.0,38784,75968,16138.9,ucopy_f32
:kiln/gdn/recur_prep,PushPop,12003,12003,3096,3096,4809170,1553.3,1376.0,1344,24736,2009.3,cast_f32_bf16
:kiln/kv/copy,PushPop,12003,12003,1032,2064,3170987,1536.3,1504.0,1440,8000,541.3,copy2d_bf16
:kiln/lm_head,PushPop,12003,12003,129,129,277355224,2150040.5,2149831.0,2142983,2156071,2100.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
:kiln/lm_head,PushPop,12003,12003,129,129,885345,6863.1,6848.0,6752,7264,68.4,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/mlp/down,PushPop,12003,12003,4096,4096,106728681,26056.8,26080.0,25312,26784,225.4,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/down,PushPop,12003,12003,4128,4128,7549810,1828.9,1472.0,1440,47872,4033.2,cast_bf16_f16
:kiln/mlp/down,PushPop,12003,12003,4128,4128,6043921,1464.1,1408.0,1376,10496,785.4,cast_f16_bf16
:kiln/mlp/down,PushPop,12003,12003,32,32,5521813,172556.7,172576.0,171777,173409,444.6,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/down,PushPop,12003,12003,32,32,1318406,41200.2,41184.5,40128,42208,603.8,"void Marlin<(int)256, (int)3, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/gate,PushPop,12003,12003,4096,4096,100405129,24513.0,24512.0,24160,25184,138.9,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/gate,PushPop,12003,12003,4128,4128,7608177,1843.1,1504.0,1472,47424,3982.2,cast_f16_bf16
:kiln/mlp/gate,PushPop,12003,12003,4128,4128,6259952,1516.5,1440.0,1408,10016,731.4,cast_bf16_f16
:kiln/mlp/gate,PushPop,12003,12003,32,32,5725462,178920.7,178992.5,177728,180288,694.2,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/gate,PushPop,12003,12003,32,32,1148899,35903.1,35936.0,35040,37024,529.6,"void Marlin<(int)256, (int)3, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/up,PushPop,12003,12003,4096,4096,98817671,24125.4,24097.0,23808,24832,140.6,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/up,PushPop,12003,12003,4128,4128,7212505,1747.2,1408.0,1376,47360,3985.8,cast_f16_bf16
:kiln/mlp/up,PushPop,12003,12003,4128,4128,6151124,1490.1,1376.0,1344,14688,1146.1,cast_bf16_f16
:kiln/mlp/up,PushPop,12003,12003,32,32,5731411,179106.6,179168.5,177857,180289,652.9,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/up,PushPop,12003,12003,32,32,1144356,35761.1,35680.0,34624,37504,662.8,"void Marlin<(int)256, (int)3, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/norm/pre_attn,PushPop,12003,12003,4128,4128,27946181,6769.9,6752.0,6464,9312,215.9,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/norm/pre_mlp,PushPop,12003,12003,4128,4128,28241051,6841.3,6816.0,6560,9312,194.2,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/proj/o,PushPop,12003,12003,1024,1024,44111834,43078.0,43136.0,41824,44417,553.0,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/o,PushPop,12003,12003,8,8,706369,88296.1,88304.0,87873,88704,290.9,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,12003,12003,1024,2048,24997199,12205.7,12224.0,11808,12800,123.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,12003,12003,1024,1024,22518410,21990.6,21984.0,21664,22592,163.9,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv,PushPop,12003,12003,1024,2048,3286790,1604.9,1600.0,1504,1697,75.1,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/proj/qkv,PushPop,12003,12003,1032,1032,1764422,1709.7,1408.0,1376,42080,3563.0,cast_f16_bf16
:kiln/proj/qkv,PushPop,12003,12003,1032,1032,1496164,1449.8,1376.0,1344,9793,734.3,cast_bf16_f16
:kiln/proj/qkv,PushPop,12003,12003,8,8,1377285,172160.6,172016.5,170721,174113,1328.1,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv,PushPop,12003,12003,8,16,515554,32222.1,32176.0,31712,32928,366.8,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_nn
:kiln/proj/qkv,PushPop,12003,12003,8,8,261121,32640.1,32528.0,31904,33857,558.8,"void Marlin<(int)256, (int)3, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv_split,PushPop,12003,12003,1032,2064,7842231,3799.5,3360.0,3264,58944,4815.3,ucopy_bf16
:kiln/residual,PushPop,12003,12003,8256,8256,16434600,1990.6,2112.0,1536,16608,1261.0,badd_bf16
