
NOTICE: Existing SQLite export found: kiln-decode5.sqlite
        It is assumed file was previously exported from: kiln-decode5.nsys-rep
        Consider using --force-export=true if needed.

Processing [kiln-decode5.sqlite] with [/opt/nvidia/nsight-systems/2024.6.2/host-linux-x64/reports/cuda_gpu_kern_sum.py]... 
Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.2,3730389,1040,3586.9,3584.0,3424,3680,36.3,bdiv_bf16
0.2,3630224,1040,3490.6,3488.0,3360,3584,43.2,bsub_bf16
0.2,3055659,2082,1467.7,1456.5,1376,1569,69.7,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.2,2998449,2082,1440.2,1392.5,1280,1633,142.8,bsub_f32
0.2,2821038,2082,1355.0,1344.0,1312,1408,21.2,copy2d_bf16
0.1,1507300,1041,1447.9,1440.0,1408,1473,16.2,ucos_f32
0.1,1497093,1041,1438.1,1440.0,1408,1472,13.3,usin_f32
0.1,1184840,128,9256.6,9280.0,8096,10272,451.4,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)9, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
0.1,1042180,88,11843.0,11808.0,10976,12896,505.1,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params)
0.0,475362,40,11884.0,11824.0,11328,12576,306.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
0.0,388001,130,2984.6,2976.0,2912,3136,41.6,is_u32_bf16

